ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17357,0,115,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3376450,400,0,32768,0,6.74855e+08,1.66059e+07,943505,8.20483e+08,1.75494e+07,1.24692e+08,775659,81807,4.26136e+07,5.2568e+06,5.21071e+08,5.60244e+08,-5.75049e+08,5.92598e+08,3341,1.48053e+09,1.50753e+09,7.47947e+08,2.59706e+08,1.42513e+09,2.18545e+10,1.18571e+10,8.48217e+06,4.04673e+09,2.04021e+09,2.39465e+09,1.24937e+07,6.35048e+09,1.80904e+10,7.1328e+09,7.80765e+09,1.08132e+09,5.21071e+08,5.60244e+08,1.50398e+10,1.9504e+08,1.51343e+10,1.95984e+08,1.0823e+09,2.2942e+10,1.09984e+09,7.17055e+08,5.60244e+08,8.68852e+06,1.96452e+06,8.48217e+06,8.48217e+06,8.48217e+06,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17357,0,115,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3377690,400,0,32768,0,7.36965e+08,1.81339e+07,1.03033e+06,8.95978e+08,1.91642e+07,1.36169e+08,847027,89335,4.65363e+07,5.74066e+06,5.69021e+08,6.11815e+08,-6.27967e+08,6.47131e+08,3648,1.61678e+09,1.64629e+09,8.16767e+08,2.83603e+08,1.55627e+09,2.38656e+10,1.29478e+10,9.26263e+06,4.41927e+09,2.22798e+09,2.61504e+09,1.36432e+07,6.93498e+09,1.9755e+10,7.78997e+09,8.52693e+09,1.18084e+09,5.69021e+08,6.11815e+08,1.64224e+10,2.13596e+08,1.65259e+10,2.14626e+08,1.18427e+09,2.50528e+10,1.20343e+09,7.83647e+08,6.11815e+08,9.48825e+06,2.14531e+06,9.26263e+06,9.26263e+06,9.26263e+06,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17357,0,115,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3378930,400,0,32768,0,7.99209e+08,1.96659e+07,1.11735e+06,9.71639e+08,2.07832e+07,1.47671e+08,918536,96881,5.0467e+07,6.22558e+06,6.17077e+08,6.63499e+08,-6.81e+08,7.01784e+08,3956,1.75332e+09,1.78536e+09,8.85748e+08,3.07553e+08,1.68771e+09,2.58814e+10,1.40414e+10,1.00448e+07,4.79242e+09,2.41618e+09,2.83587e+09,1.47953e+07,7.52076e+09,2.14236e+10,8.44831e+09,9.24752e+09,1.28058e+09,6.17077e+08,6.63499e+08,1.78079e+10,2.32299e+08,1.79204e+10,2.33417e+08,1.28733e+09,2.7168e+10,1.30811e+09,8.50494e+08,6.63499e+08,1.02906e+07,2.32651e+06,1.00448e+07,1.00448e+07,1.00448e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17357,0,115,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3380170,400,0,32768,0,8.61588e+08,2.12008e+07,1.20456e+06,1.04747e+09,2.24054e+07,1.59198e+08,990234,104444,5.44057e+07,6.71156e+06,6.65239e+08,7.15269e+08,-7.34151e+08,7.56557e+08,4265,1.89017e+09,1.92468e+09,9.54888e+08,3.31555e+08,1.81944e+09,2.79017e+10,1.51376e+10,1.08288e+07,5.16649e+09,2.6047e+09,3.05716e+09,1.59501e+07,8.10781e+09,2.30961e+10,9.10826e+09,9.96985e+09,1.38051e+09,6.65239e+08,7.15269e+08,1.91964e+10,2.51045e+08,1.93179e+10,2.52249e+08,1.39146e+09,2.92878e+10,1.41387e+09,9.17489e+08,7.15269e+08,1.111e+07,2.50808e+06,1.08288e+07,1.08288e+07,1.08288e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17357,0,115,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3381410,400,0,32768,0,9.24101e+08,2.27389e+07,1.29196e+06,1.12346e+09,2.40309e+07,1.70744e+08,1.06207e+06,112019,5.83523e+07,7.19834e+06,7.13507e+08,7.67152e+08,-7.87419e+08,8.1145e+08,4574,2.02732e+09,2.06433e+09,1.02415e+09,3.55611e+08,1.95145e+09,2.99255e+10,1.62357e+10,1.16144e+07,5.54148e+09,2.79365e+09,3.279e+09,1.71074e+07,8.69583e+09,2.47715e+10,9.76939e+09,1.06935e+10,1.48066e+09,7.13507e+08,7.67152e+08,2.05885e+10,2.69833e+08,2.07191e+10,2.71125e+08,1.4966e+09,3.14126e+10,1.52063e+09,9.84632e+08,7.67152e+08,1.19449e+07,2.69003e+06,1.16144e+07,1.16144e+07,1.16144e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17358,0,116,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3382650,400,0,32768,0,9.86749e+08,2.428e+07,1.37956e+06,1.19962e+09,2.56596e+07,1.82315e+08,1.13405e+06,119612,6.23069e+07,7.68618e+06,7.61881e+08,8.19149e+08,-8.40805e+08,8.66464e+08,4884,2.16477e+09,2.20429e+09,1.09357e+09,3.79719e+08,2.08376e+09,3.19539e+10,1.73365e+10,1.24018e+07,5.91707e+09,2.98303e+09,3.5013e+09,1.82674e+07,9.28513e+09,2.64509e+10,1.04321e+10,1.14189e+10,1.58103e+09,7.61881e+08,8.19149e+08,2.19836e+10,2.88663e+08,2.21232e+10,2.90043e+08,1.60272e+09,3.35421e+10,1.62838e+09,1.05192e+09,8.19149e+08,1.27945e+07,2.87239e+06,1.24018e+07,1.24018e+07,1.24018e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17358,0,116,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3383890,400,0,32768,0,1.04953e+09,2.5825e+07,1.46734e+06,1.27595e+09,2.72923e+07,1.93911e+08,1.20618e+06,127223,6.62695e+07,8.17509e+06,8.10361e+08,8.7126e+08,-8.94307e+08,9.21599e+08,5195,2.30245e+09,2.3445e+09,1.16315e+09,4.0388e+08,2.21628e+09,3.39869e+10,1.84391e+10,1.3191e+07,6.29359e+09,3.17283e+09,3.72404e+09,1.94299e+07,9.87571e+09,2.81341e+10,1.1096e+10,1.21456e+10,1.68162e+09,8.10361e+08,8.7126e+08,2.33816e+10,3.07536e+08,2.35303e+10,3.09003e+08,1.70901e+09,3.56758e+10,1.7363e+09,1.11936e+09,8.7126e+08,1.36571e+07,3.05512e+06,1.3191e+07,1.3191e+07,1.3191e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17358,0,116,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3385130,400,0,32768,0,1.11245e+09,2.73731e+07,1.55527e+06,1.35245e+09,2.89283e+07,2.05532e+08,1.27849e+06,134846,7.02427e+07,8.66506e+06,8.5892e+08,9.23485e+08,-9.47926e+08,9.76854e+08,5506,2.44043e+09,2.48503e+09,1.23285e+09,4.28094e+08,2.3491e+09,3.60245e+10,1.95445e+10,1.39818e+07,6.67071e+09,3.36296e+09,3.94723e+09,2.05944e+07,1.04676e+10,2.98203e+10,1.17616e+10,1.2874e+10,1.78241e+09,8.5892e+08,9.23485e+08,2.47825e+10,3.2644e+08,2.49403e+10,3.27995e+08,1.81547e+09,3.78143e+10,1.8444e+09,1.18692e+09,9.23485e+08,1.4533e+07,3.23822e+06,1.39818e+07,1.39818e+07,1.39818e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17358,0,116,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3386370,400,0,32768,0,1.1755e+09,2.89242e+07,1.6434e+06,1.42911e+09,3.05676e+07,2.17179e+08,1.35094e+06,142487,7.42239e+07,9.15609e+06,9.07585e+08,9.75824e+08,-1.00163e+09,1.0322e+09,5818,2.57871e+09,2.62588e+09,1.30271e+09,4.52348e+08,2.4822e+09,3.80656e+10,2.06517e+10,1.47744e+07,7.04874e+09,3.55351e+09,4.17087e+09,2.17615e+07,1.10607e+10,3.15104e+10,1.24282e+10,1.36037e+10,1.88341e+09,9.07585e+08,9.75824e+08,2.61864e+10,3.45387e+08,2.63533e+10,3.4703e+08,1.92217e+09,3.9957e+10,1.95274e+09,1.25462e+09,9.75824e+08,1.54232e+07,3.42173e+06,1.47744e+07,1.47744e+07,1.47744e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17358,0,116,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3387610,400,0,32768,0,1.23866e+09,3.04784e+07,1.73171e+06,1.50589e+09,3.22101e+07,2.2885e+08,1.42353e+06,150146,7.8213e+07,9.64819e+06,9.56356e+08,1.02828e+09,-1.05545e+09,1.08767e+09,6131,2.71729e+09,2.76698e+09,1.37273e+09,4.76654e+08,2.6156e+09,4.01112e+10,2.17617e+10,1.55682e+07,7.42769e+09,3.74449e+09,4.39496e+09,2.29313e+07,1.16551e+10,3.32035e+10,1.30966e+10,1.43352e+10,1.98463e+09,9.56356e+08,1.02828e+09,2.75932e+10,3.64376e+08,2.77692e+10,3.66107e+08,2.02911e+09,4.21044e+10,2.06132e+09,1.32246e+09,1.02828e+09,1.63367e+07,3.60026e+06,1.55682e+07,1.55682e+07,1.55682e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17359,0,117,4,12,2507317248,14030,140733894287264,140465392259400,0,111,3388850,400,0,32768,0,1.30201e+09,3.20372e+07,1.82027e+06,1.58289e+09,3.38575e+07,2.40553e+08,1.49632e+06,157823,8.22128e+07,1.01416e+07,1.00526e+09,1.08084e+09,-1.10942e+09,1.14328e+09,6444,2.85624e+09,2.90847e+09,1.44291e+09,5.01027e+08,2.74935e+09,4.21626e+10,2.28744e+10,1.63643e+07,7.80756e+09,3.93601e+09,4.61972e+09,2.41036e+07,1.22511e+10,3.49014e+10,1.37664e+10,1.50685e+10,2.0861e+09,1.00526e+09,1.08084e+09,2.90036e+10,3.83418e+08,2.91888e+10,3.85238e+08,2.13634e+09,4.42573e+10,2.1702e+09,1.3905e+09,1.08084e+09,1.72526e+07,3.78955e+06,1.63643e+07,1.63643e+07,1.63643e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17923,0,118,4,12,2507317248,14556,140733894287264,140465392259400,0,111,3390090,400,0,32768,0,1.36549e+09,3.35999e+07,1.90902e+06,1.66009e+09,3.55089e+07,2.52282e+08,1.56929e+06,165518,8.62231e+07,1.06361e+07,1.0543e+09,1.13355e+09,-1.16354e+09,1.19905e+09,6758,2.9955e+09,3.05029e+09,1.51329e+09,5.25466e+08,2.8834e+09,4.42186e+10,2.39898e+10,1.71621e+07,8.18834e+09,4.12795e+09,4.84504e+09,2.52792e+07,1.28488e+10,3.66032e+10,1.44379e+10,1.58034e+10,2.18785e+09,1.0543e+09,1.13355e+09,3.04177e+10,4.02502e+08,3.06121e+10,4.04411e+08,2.24382e+09,4.64155e+10,2.27932e+09,1.45871e+09,1.13355e+09,1.81706e+07,3.98771e+06,1.71621e+07,1.71621e+07,1.71621e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17927,0,120,4,12,2507317248,14556,140733894287264,140465392259400,0,111,3391330,400,0,32768,0,1.42914e+09,3.51656e+07,1.998e+06,1.73746e+09,3.71636e+07,2.64041e+08,1.6424e+06,173231,9.02415e+07,1.11319e+07,1.10344e+09,1.18637e+09,-1.21777e+09,1.25494e+09,7073,3.13514e+09,3.19244e+09,1.58383e+09,5.49957e+08,3.01781e+09,4.62792e+10,2.51079e+10,1.79622e+07,8.57004e+09,4.32033e+09,5.07081e+09,2.64573e+07,1.34477e+10,3.8309e+10,1.5111e+10,1.65402e+10,2.28981e+09,1.10344e+09,1.18637e+09,3.18348e+10,4.21628e+08,3.20384e+10,4.23626e+08,2.35153e+09,4.85785e+10,2.38869e+09,1.52706e+09,1.18637e+09,1.90905e+07,4.19678e+06,1.79622e+07,1.79622e+07,1.79622e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17927,0,120,4,12,2507317248,14556,140733894287264,140465392259400,0,111,3392570,400,0,32768,0,1.49292e+09,3.67344e+07,2.08714e+06,1.815e+09,3.88216e+07,2.75826e+08,1.7157e+06,180962,9.42678e+07,1.16285e+07,1.15268e+09,1.23931e+09,-1.27212e+09,1.31094e+09,7389,3.275e+09,3.3349e+09,1.65449e+09,5.74502e+08,3.15244e+09,4.83445e+10,2.62279e+10,1.87635e+07,8.95235e+09,4.51313e+09,5.29703e+09,2.76381e+07,1.40478e+10,4.00186e+10,1.57857e+10,1.72786e+10,2.392e+09,1.15268e+09,1.23931e+09,3.32548e+10,4.40797e+08,3.34676e+10,4.42884e+08,2.45948e+09,5.07462e+10,2.4983e+09,1.59557e+09,1.23931e+09,2.00124e+07,4.4157e+06,1.87635e+07,1.87635e+07,1.87635e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17928,0,120,4,12,2507317248,14556,140733894287264,140465392259400,0,111,3393810,400,0,32768,0,1.55683e+09,3.83071e+07,2.17646e+06,1.8927e+09,4.04836e+07,2.8763e+08,1.78915e+06,188711,9.83021e+07,1.21262e+07,1.20201e+09,1.29236e+09,-1.32659e+09,1.36707e+09,7705,3.41516e+09,3.47769e+09,1.72531e+09,5.99099e+08,3.28735e+09,5.04143e+10,2.73507e+10,1.95665e+07,9.33557e+09,4.70636e+09,5.52381e+09,2.88215e+07,1.46493e+10,4.17322e+10,1.64615e+10,1.80184e+10,2.49437e+09,1.20201e+09,1.29236e+09,3.46777e+10,4.60008e+08,3.48997e+10,4.62185e+08,2.56767e+09,5.29181e+10,2.60815e+09,1.6642e+09,1.29236e+09,2.09363e+07,4.65108e+06,1.95665e+07,1.95665e+07,1.95665e+07,0,0,0
EXIT-org/apache/hadoop/hbase/util/Bytes$toBytes,17928,0,121,4,12,2507317248,14556,140733894287264,140465392259400,0,111,3395050,400,0,32768,0,1.62088e+09,3.98829e+07,2.26598e+06,1.97057e+09,4.21488e+07,2.99458e+08,1.86273e+06,196472,1.02344e+08,1.26249e+07,1.25144e+09,1.34553e+09,-1.38114e+09,1.42329e+09,8022,3.55563e+09,3.62072e+09,1.79629e+09,6.23736e+08,3.42256e+09,5.24876e+10,2.84761e+10,2.03712e+07,9.71971e+09,4.89991e+09,5.75104e+09,3.00069e+07,1.52517e+10,4.34487e+10,1.7139e+10,1.87599e+10,2.59697e+09,1.25144e+09,1.34553e+09,3.61035e+10,4.79251e+08,3.63348e+10,4.81517e+08,2.67603e+09,5.50947e+10,2.71818e+09,1.73296e+09,1.34553e+09,2.18622e+07,4.8869e+06,2.03712e+07,2.03712e+07,2.03712e+07,0,0,0
ENTER-org/apache/hadoop/hbase/util/Bytes$toBytes,17928,0,121,4,12,2507317248,14556,140733894287264,140465392259400,0,111,3396290,400,0,32768,0,1.68504e+09,4.14617e+07,2.35569e+06,2.04856e+09,4.38173e+07,3.11312e+08,1.93646e+06,204250,1.06395e+08,1.31247e+07,1.30098e+09,1.3988e+09,-1.43581e+09,1.47963e+09,8340,3.6964e+09,3.76407e+09,1.86739e+09,6.48426e+08,3.55806e+09,5.45654e+10,2.96034e+10,2.11777e+07,1.01045e+10,5.09389e+09,5.97872e+09,3.11948e+07,1.58554e+10,4.51692e+10,1.78177e+10,1.95027e+10,2.69979e+09,1.30098e+09,1.3988e+09,3.75323e+10,4.98536e+08,3.77729e+10,5.00892e+08,2.78464e+09,5.72756e+10,2.82846e+09,1.80188e+09,1.3988e+09,2.279e+07,5.12323e+06,2.11777e+07,2.11777e+07,2.11777e+07,0,0,0
